t,x,y,method
+4.394774e+03,-7.212690e-01,-5.579445e-01,RK4
+4.395088e+03,-8.583686e-01,-3.077715e-01,RK4
+4.395402e+03,-9.114570e-01,-2.747984e-02,RK4
+4.395716e+03,-8.753394e-01,+2.554976e-01,RK4
+4.396031e+03,-7.535518e-01,+5.134655e-01,RK4
+4.396345e+03,-5.580149e-01,+7.211765e-01,RK4
+4.396659e+03,-3.078670e-01,+8.583025e-01,RK4
+4.396973e+03,-2.759108e-02,+9.114236e-01,RK4
+4.397287e+03,+2.553815e-01,+8.753420e-01,RK4
+4.397601e+03,+5.133558e-01,+7.535901e-01,RK4
+4.397916e+03,+7.210841e-01,+5.580852e-01,RK4
+4.398230e+03,+8.582363e-01,+3.079624e-01,RK4
+4.398544e+03,+9.113901e-01,+2.770231e-02,RK4
+4.398858e+03,+8.753445e-01,-2.552654e-01,RK4
+4.399172e+03,+7.536285e-01,-5.132462e-01,RK4
+4.399486e+03,+5.581555e-01,-7.209916e-01,RK4
+4.399801e+03,+3.080579e-01,-8.581701e-01,RK4
+4.400115e+03,+2.781354e-02,-9.113567e-01,RK4
+4.400429e+03,-2.551492e-01,-8.753471e-01,RK4
+4.400743e+03,-5.131365e-01,-7.536667e-01,RK4
+4.401057e+03,-7.208992e-01,-5.582258e-01,RK4
+4.401371e+03,-8.581039e-01,-3.081533e-01,RK4
+4.401685e+03,-9.113232e-01,-2.792475e-02,RK4
+4.402000e+03,-8.753496e-01,+2.550331e-01,RK4
+4.402314e+03,-7.537050e-01,+5.130269e-01,RK4
+4.402628e+03,-5.582961e-01,+7.208067e-01,RK4
+4.402942e+03,-3.082487e-01,+8.580377e-01,RK4
+4.403256e+03,-2.803596e-02,+9.112897e-01,RK4
+4.403570e+03,+2.549170e-01,+8.753521e-01,RK4
+4.403885e+03,+5.129172e-01,+7.537433e-01,RK4
+4.404199e+03,+7.207143e-01,+5.583664e-01,RK4
+4.404513e+03,+8.579715e-01,+3.083441e-01,RK4
+4.404827e+03,+9.112562e-01,+2.814716e-02,RK4
+4.405141e+03,+8.753546e-01,-2.548009e-01,RK4
+4.405455e+03,+7.537815e-01,-5.128076e-01,RK4
+4.405770e+03,+5.584367e-01,-7.206218e-01,RK4
+4.406084e+03,+3.084395e-01,-8.579052e-01,RK4
+4.406398e+03,+2.825835e-02,-9.112227e-01,RK4
+4.406712e+03,-2.546848e-01,-8.753571e-01,RK4
+4.407026e+03,-5.126979e-01,-7.538198e-01,RK4
+4.407340e+03,-7.205293e-01,-5.585069e-01,RK4
+4.407654e+03,-8.578390e-01,-3.085349e-01,RK4
+4.407969e+03,-9.111892e-01,-2.836953e-02,RK4
+4.408283e+03,-8.753596e-01,+2.545687e-01,RK4
+4.408597e+03,-7.538580e-01,+5.125883e-01,RK4
+4.408911e+03,-5.585771e-01,+7.204368e-01,RK4
+4.409225e+03,-3.086303e-01,+8.577727e-01,RK4
+4.409539e+03,-2.848071e-02,+9.111556e-01,RK4
+4.409854e+03,+2.544526e-01,+8.753620e-01,RK4
+4.410168e+03,+5.124786e-01,+7.538962e-01,RK4
+4.410482e+03,+7.203444e-01,+5.586474e-01,RK4
+4.410796e+03,+8.577065e-01,+3.087256e-01,RK4
+4.411110e+03,+9.111221e-01,+2.859188e-02,RK4
+4.411424e+03,+8.753645e-01,-2.543365e-01,RK4
+4.411739e+03,+7.539344e-01,-5.123689e-01,RK4
+4.412053e+03,+5.587176e-01,-7.202519e-01,RK4
+4.412367e+03,+3.088210e-01,-8.576402e-01,RK4
+4.412681e+03,+2.870304e-02,-9.110885e-01,RK4
+4.412995e+03,-2.542204e-01,-8.753669e-01,RK4
+4.413309e+03,-5.122593e-01,-7.539726e-01,RK4
+4.413624e+03,-7.201594e-01,-5.587878e-01,RK4
+4.413938e+03,-8.575739e-01,-3.089163e-01,RK4
+4.414252e+03,-9.110549e-01,-2.881419e-02,RK4
+4.414566e+03,-8.753693e-01,+2.541043e-01,RK4
+4.414880e+03,-7.540108e-01,+5.121496e-01,RK4
+4.415194e+03,-5.588579e-01,+7.200669e-01,RK4
+4.415508e+03,-3.090116e-01,+8.575076e-01,RK4
+4.415823e+03,-2.892534e-02,+9.110214e-01,RK4
+4.416137e+03,+2.539882e-01,+8.753717e-01,RK4
+4.416451e+03,+5.120400e-01,+7.540489e-01,RK4
+4.416765e+03,+7.199744e-01,+5.589281e-01,RK4
+4.417079e+03,+8.574413e-01,+3.091070e-01,RK4
+4.417393e+03,+9.109878e-01,+2.903648e-02,RK4
+4.417708e+03,+8.753741e-01,-2.538722e-01,RK4
+4.418022e+03,+7.540870e-01,-5.119303e-01,RK4
+4.418336e+03,+5.589983e-01,-7.198819e-01,RK4
+4.418650e+03,+3.092023e-01,-8.573750e-01,RK4
+4.418964e+03,+2.914761e-02,-9.109541e-01,RK4
+4.419278e+03,-2.537561e-01,-8.753765e-01,RK4
+4.419593e+03,-5.118206e-01,-7.541252e-01,RK4
+4.419907e+03,-7.197893e-01,-5.590684e-01,RK4
+4.420221e+03,-8.573087e-01,-3.092976e-01,RK4
+4.420535e+03,-9.109205e-01,-2.925873e-02,RK4
+4.420849e+03,-8.753788e-01,+2.536400e-01,RK4
+4.421163e+03,-7.541633e-01,+5.117110e-01,RK4
+4.421478e+03,-5.591385e-01,+7.196968e-01,RK4
+4.421792e+03,-3.093928e-01,+8.572424e-01,RK4
+4.422106e+03,-2.936984e-02,+9.108869e-01,RK4
+4.422420e+03,+2.535239e-01,+8.753811e-01,RK4
+4.422734e+03,+5.116013e-01,+7.542014e-01,RK4
+4.423048e+03,+7.196043e-01,+5.592086e-01,RK4
+4.423362e+03,+8.571760e-01,+3.094881e-01,RK4
+4.423677e+03,+9.108532e-01,+2.948095e-02,RK4
+4.423991e+03,+8.753835e-01,-2.534079e-01,RK4
+4.424305e+03,+7.542394e-01,-5.114916e-01,RK4
+4.424619e+03,+5.592787e-01,-7.195117e-01,RK4
+4.424933e+03,+3.095834e-01,-8.571097e-01,RK4
+4.425247e+03,+2.959205e-02,-9.108196e-01,RK4
+4.425562e+03,-2.532918e-01,-8.753858e-01,RK4
+4.425876e+03,-5.113820e-01,-7.542775e-01,RK4
+4.426190e+03,-7.194192e-01,-5.593488e-01,RK4
+4.426504e+03,-8.570433e-01,-3.096786e-01,RK4
+4.426818e+03,-9.107859e-01,-2.970314e-02,RK4
+4.427132e+03,-8.753881e-01,+2.531757e-01,RK4
+4.427447e+03,-7.543155e-01,+5.112723e-01,RK4
+4.427761e+03,-5.594189e-01,+7.193267e-01,RK4
+4.428075e+03,-3.097739e-01,+8.569770e-01,RK4
+4.428389e+03,-2.981422e-02,+9.107522e-01,RK4
+4.428703e+03,+2.530597e-01,+8.753904e-01,RK4
+4.429017e+03,+5.111626e-01,+7.543536e-01,RK4
+4.429331e+03,+7.192341e-01,+5.594889e-01,RK4
+4.429646e+03,+8.569106e-01,+3.098691e-01,RK4
+4.429960e+03,+9.107185e-01,+2.992529e-02,RK4
+4.430274e+03,+8.753926e-01,-2.529436e-01,RK4
+4.430588e+03,+7.543916e-01,-5.110530e-01,RK4
+4.430902e+03,+5.595590e-01,-7.191416e-01,RK4
+4.431216e+03,+3.099643e-01,-8.568442e-01,RK4
+4.431531e+03,+3.003636e-02,-9.106848e-01,RK4
+4.431845e+03,-2.528276e-01,-8.753949e-01,RK4
+4.432159e+03,-5.109433e-01,-7.544296e-01,RK4
+4.432473e+03,-7.190490e-01,-5.596290e-01,RK4
+4.432787e+03,-8.567778e-01,-3.100595e-01,RK4
+4.433101e+03,-9.106510e-01,-3.014742e-02,RK4
+4.433416e+03,-8.753971e-01,+2.527115e-01,RK4
+4.433730e+03,-7.544676e-01,+5.108336e-01,RK4
+4.434044e+03,-5.596990e-01,+7.189564e-01,RK4
+4.434358e+03,-3.101547e-01,+8.567114e-01,RK4
+4.434672e+03,-3.025847e-02,+9.106173e-01,RK4
+4.434986e+03,+2.525955e-01,+8.753994e-01,RK4
+4.435301e+03,+5.107239e-01,+7.545055e-01,RK4
+4.435615e+03,+7.188638e-01,+5.597690e-01,RK4
+4.435929e+03,+8.566450e-01,+3.102499e-01,RK4
+4.436243e+03,+9.105836e-01,+3.036952e-02,RK4
+4.436557e+03,+8.754016e-01,-2.524795e-01,RK4
+4.436871e+03,+7.545435e-01,-5.106143e-01,RK4
+4.437185e+03,+5.598390e-01,-7.187713e-01,RK4
+4.437500e+03,+3.103451e-01,-8.565786e-01,RK4
+4.437814e+03,+3.048055e-02,-9.105498e-01,RK4
+4.438128e+03,-2.523634e-01,-8.754038e-01,RK4
+4.438442e+03,-5.105046e-01,-7.545814e-01,RK4
+4.438756e+03,-7.186787e-01,-5.599090e-01,RK4
+4.439070e+03,-8.565122e-01,-3.104402e-01,RK4
+4.439385e+03,-9.105160e-01,-3.059158e-02,RK4
+4.439699e+03,-8.754059e-01,+2.522474e-01,RK4
+4.440013e+03,-7.546194e-01,+5.103949e-01,RK4
+4.440327e+03,-5.599790e-01,+7.185861e-01,RK4
+4.440641e+03,-3.105354e-01,+8.564457e-01,RK4
+4.440955e+03,-3.070260e-02,+9.104822e-01,RK4
+4.441270e+03,+2.521314e-01,+8.754081e-01,RK4
+4.441584e+03,+5.102852e-01,+7.546573e-01,RK4
+4.441898e+03,+7.184935e-01,+5.600489e-01,RK4
+4.442212e+03,+8.563793e-01,+3.106305e-01,RK4
+4.442526e+03,+9.104484e-01,+3.081361e-02,RK4
+4.442840e+03,+8.754103e-01,-2.520153e-01,RK4
+4.443154e+03,+7.546952e-01,-5.101755e-01,RK4
+4.443469e+03,+5.601189e-01,-7.184009e-01,RK4
+4.443783e+03,+3.107256e-01,-8.563128e-01,RK4
+4.444097e+03,+3.092462e-02,-9.104146e-01,RK4
+4.444411e+03,-2.518993e-01,-8.754124e-01,RK4
+4.444725e+03,-5.100659e-01,-7.547331e-01,RK4
+4.445039e+03,-7.183083e-01,-5.601888e-01,RK4
+4.445354e+03,-8.562463e-01,-3.108207e-01,RK4
+4.445668e+03,-9.103808e-01,-3.103561e-02,RK4
+4.445982e+03,-8.754145e-01,+2.517833e-01,RK4
+4.446296e+03,-7.547709e-01,+5.099562e-01,RK4
+4.446610e+03,-5.602587e-01,+7.182157e-01,RK4
+4.446924e+03,-3.109158e-01,+8.561799e-01,RK4
+4.447239e+03,-3.114660e-02,+9.103469e-01,RK4
+4.447553e+03,+2.516673e-01,+8.754166e-01,RK4
+4.447867e+03,+5.098465e-01,+7.548088e-01,RK4
+4.448181e+03,+7.181231e-01,+5.603286e-01,RK4
+4.448495e+03,+8.561134e-01,+3.110109e-01,RK4
+4.448809e+03,+9.103131e-01,+3.125758e-02,RK4
+4.449124e+03,+8.754187e-01,-2.515513e-01,RK4
+4.449438e+03,+7.548466e-01,-5.097368e-01,RK4
+4.449752e+03,+5.603984e-01,-7.180304e-01,RK4
+4.450066e+03,+3.111060e-01,-8.560469e-01,RK4
+4.450380e+03,+3.136856e-02,-9.102792e-01,RK4
+4.450694e+03,-2.514353e-01,-8.754208e-01,RK4
+4.451008e+03,-5.096271e-01,-7.548845e-01,RK4
+4.451323e+03,-7.179378e-01,-5.604683e-01,RK4
+4.451637e+03,-8.559804e-01,-3.112011e-01,RK4
+4.451951e+03,-9.102453e-01,-3.147952e-02,RK4
+4.452265e+03,-8.754229e-01,+2.513193e-01,RK4
+4.452579e+03,-7.549223e-01,+5.095174e-01,RK4
+4.452893e+03,-5.605382e-01,+7.178452e-01,RK4
+4.453208e+03,-3.112961e-01,+8.559138e-01,RK4
+4.453522e+03,-3.159048e-02,+9.102115e-01,RK4
+4.453836e+03,+2.512033e-01,+8.754249e-01,RK4
+4.454150e+03,+5.094078e-01,+7.549601e-01,RK4
+4.454464e+03,+7.177525e-01,+5.606080e-01,RK4
+4.454778e+03,+8.558473e-01,+3.113912e-01,RK4
+4.455093e+03,+9.101775e-01,+3.170143e-02,RK4
+4.455407e+03,+8.754270e-01,-2.510873e-01,RK4
+4.455721e+03,+7.549978e-01,-5.092981e-01,RK4
+4.456035e+03,+5.606778e-01,-7.176599e-01,RK4
+4.456349e+03,+3.114862e-01,-8.557808e-01,RK4
+4.456663e+03,+3.181237e-02,-9.101436e-01,RK4
+4.456977e+03,-2.509713e-01,-8.754290e-01,RK4
+4.457292e+03,-5.091884e-01,-7.550356e-01,RK4
+4.457606e+03,-7.175672e-01,-5.607476e-01,RK4
+4.457920e+03,-8.557142e-01,-3.115812e-01,RK4
+4.458234e+03,-9.101097e-01,-3.192331e-02,RK4
+4.458548e+03,-8.754310e-01,+2.508553e-01,RK4
+4.458862e+03,-7.550734e-01,+5.090787e-01,RK4
+4.459177e+03,-5.608174e-01,+7.174746e-01,RK4
+4.459491e+03,-3.116762e-01,+8.556477e-01,RK4
+4.459805e+03,-3.203423e-02,+9.100758e-01,RK4
+4.460119e+03,+2.507393e-01,+8.754330e-01,RK4
+4.460433e+03,+5.089690e-01,+7.551111e-01,RK4
+4.460747e+03,+7.173819e-01,+5.608872e-01,RK4
+4.461062e+03,+8.555811e-01,+3.117712e-01,RK4
+4.461376e+03,+9.100418e-01,+3.214515e-02,RK4
+4.461690e+03,+8.754350e-01,-2.506233e-01,RK4
+4.462004e+03,+7.551488e-01,-5.088593e-01,RK4
+4.462318e+03,+5.609570e-01,-7.172892e-01,RK4
+4.462632e+03,+3.118662e-01,-8.555145e-01,RK4
+4.462947e+03,+3.225606e-02,-9.100078e-01,RK4
+4.463261e+03,-2.505074e-01,-8.754370e-01,RK4
+4.463575e+03,-5.087496e-01,-7.551865e-01,RK4
+4.463889e+03,-7.171966e-01,-5.610267e-01,RK4
+4.464203e+03,-8.554480e-01,-3.119612e-01,RK4
+4.464517e+03,-9.099739e-01,-3.236697e-02,RK4
+4.464831e+03,-8.754389e-01,+2.503914e-01,RK4
+4.465146e+03,-7.552242e-01,+5.086399e-01,RK4
+4.465460e+03,-5.610965e-01,+7.171039e-01,RK4
+4.465774e+03,-3.120562e-01,+8.553814e-01,RK4
+4.466088e+03,-3.247786e-02,+9.099399e-01,RK4
+4.466402e+03,+2.502754e-01,+8.754408e-01,RK4
+4.466716e+03,+5.085302e-01,+7.552619e-01,RK4
+4.467031e+03,+7.170112e-01,+5.611662e-01,RK4
+4.467345e+03,+8.553148e-01,+3.121511e-01,RK4
+4.467659e+03,+9.099059e-01,+3.258875e-02,RK4
+4.467973e+03,+8.754428e-01,-2.501594e-01,RK4
+4.468287e+03,+7.552996e-01,-5.084205e-01,RK4
+4.468601e+03,+5.612359e-01,-7.169185e-01,RK4
+4.468916e+03,+3.122461e-01,-8.552481e-01,RK4
+4.469230e+03,+3.269963e-02,-9.098719e-01,RK4
+4.469544e+03,-2.500435e-01,-8.754447e-01,RK4
+4.469858e+03,-5.083108e-01,-7.553372e-01,RK4
+4.470172e+03,-7.168258e-01,-5.613056e-01,RK4
+4.470486e+03,-8.551815e-01,-3.123410e-01,RK4
+4.470801e+03,-9.098378e-01,-3.281050e-02,RK4
+4.471115e+03,-8.754466e-01,+2.499275e-01,RK4
+4.471429e+03,-7.553748e-01,+5.082011e-01,RK4
+4.471743e+03,-5.613753e-01,+7.167331e-01,RK4
+4.472057e+03,-3.124359e-01,+8.551149e-01,RK4
+4.472371e+03,-3.292136e-02,+9.098038e-01,RK4
+4.472685e+03,+2.498116e-01,+8.754485e-01,RK4
+4.473000e+03,+5.080914e-01,+7.554125e-01,RK4
+4.473314e+03,+7.166404e-01,+5.614450e-01,RK4
+4.473628e+03,+8.550482e-01,+3.125308e-01,RK4
+4.473942e+03,+9.097697e-01,+3.303222e-02,RK4
+4.474256e+03,+8.754503e-01,-2.496956e-01,RK4
+4.474570e+03,+7.554501e-01,-5.079817e-01,RK4
+4.474885e+03,+5.615147e-01,-7.165477e-01,RK4
+4.475199e+03,+3.126257e-01,-8.549816e-01,RK4
+4.475513e+03,+3.314307e-02,-9.097357e-01,RK4
+4.475827e+03,-2.495797e-01,-8.754522e-01,RK4
+4.476141e+03,-5.078720e-01,-7.554877e-01,RK4
+4.476455e+03,-7.164550e-01,-5.615843e-01,RK4
+4.476770e+03,-8.549149e-01,-3.127206e-01,RK4
+4.477084e+03,-9.097016e-01,-3.325391e-02,RK4
+4.477398e+03,-8.754540e-01,+2.494637e-01,RK4
+4.477712e+03,-7.555252e-01,+5.077623e-01,RK4
+4.478026e+03,-5.616539e-01,+7.163623e-01,RK4
+4.478340e+03,-3.128155e-01,+8.548483e-01,RK4
+4.478654e+03,-3.336474e-02,+9.096675e-01,RK4
+4.478969e+03,+2.493478e-01,+8.754558e-01,RK4
+4.479283e+03,+5.076526e-01,+7.555628e-01,RK4
+4.479597e+03,+7.162695e-01,+5.617236e-01,RK4
+4.479911e+03,+8.547816e-01,+3.129104e-01,RK4
+4.480225e+03,+9.096334e-01,+3.347556e-02,RK4
+4.480539e+03,+8.754577e-01,-2.492318e-01,RK4
+4.480854e+03,+7.556003e-01,-5.075429e-01,RK4
+4.481168e+03,+5.617932e-01,-7.161768e-01,RK4
+4.481482e+03,+3.130052e-01,-8.547149e-01,RK4
+4.481796e+03,+3.358638e-02,-9.095993e-01,RK4
+4.482110e+03,-2.491159e-01,-8.754594e-01,RK4
+4.482424e+03,-5.074332e-01,-7.556379e-01,RK4
+4.482739e+03,-7.160841e-01,-5.618627e-01,RK4
+4.483053e+03,-8.546482e-01,-3.131001e-01,RK4
+4.483367e+03,-9.095652e-01,-3.369719e-02,RK4
+4.483681e+03,-8.754612e-01,+2.490000e-01,RK4
+4.483995e+03,-7.556754e-01,+5.073235e-01,RK4
+4.484309e+03,-5.619323e-01,+7.159913e-01,RK4
+4.484624e+03,-3.131949e-01,+8.545815e-01,RK4
+4.484938e+03,-3.380799e-02,+9.095310e-01,RK4
+4.485252e+03,+2.488840e-01,+8.754630e-01,RK4
+4.485566e+03,+5.072138e-01,+7.557129e-01,RK4
+4.485880e+03,+7.158986e-01,+5.620019e-01,RK4
+4.486194e+03,+8.545148e-01,+3.132897e-01,RK4
+4.486508e+03,+9.094969e-01,+3.391878e-02,RK4
+4.486823e+03,+8.754647e-01,-2.487681e-01,RK4
+4.487137e+03,+7.557504e-01,-5.071041e-01,RK4
+4.487451e+03,+5.620714e-01,-7.158058e-01,RK4
+4.487765e+03,+3.133845e-01,-8.544481e-01,RK4
+4.488079e+03,+3.402957e-02,-9.094627e-01,RK4
+4.488393e+03,-2.486522e-01,-8.754665e-01,RK4
+4.488708e+03,-5.069944e-01,-7.557878e-01,RK4
+4.489022e+03,-7.157130e-01,-5.621410e-01,RK4
+4.489336e+03,-8.543813e-01,-3.134793e-01,RK4
+4.489650e+03,-9.094285e-01,-3.414034e-02,RK4
+4.489964e+03,-8.754682e-01,+2.485363e-01,RK4
+4.490278e+03,-7.558253e-01,+5.068847e-01,RK4
+4.490593e+03,-5.622105e-01,+7.156203e-01,RK4
+4.490907e+03,-3.135741e-01,+8.543146e-01,RK4
+4.491221e+03,-3.425111e-02,+9.093943e-01,RK4
+4.491535e+03,+2.484204e-01,+8.754699e-01,RK4
+4.491849e+03,+5.067750e-01,+7.558627e-01,RK4
+4.492163e+03,+7.155275e-01,+5.622800e-01,RK4
+4.492477e+03,+8.542478e-01,+3.136689e-01,RK4
+4.492792e+03,+9.093601e-01,+3.436188e-02,RK4
+4.493106e+03,+8.754716e-01,-2.483045e-01,RK4
+4.493420e+03,+7.559002e-01,-5.066652e-01,RK4
+4.493734e+03,+5.623495e-01,-7.154347e-01,RK4
+4.494048e+03,+3.137636e-01,-8.541811e-01,RK4
+4.494362e+03,+3.447263e-02,-9.093259e-01,RK4
+4.494677e+03,-2.481886e-01,-8.754733e-01,RK4
+4.494991e+03,-5.065555e-01,-7.559376e-01,RK4
+4.495305e+03,-7.153419e-01,-5.624190e-01,RK4
+4.495619e+03,-8.541143e-01,-3.138584e-01,RK4
+4.495933e+03,-9.092917e-01,-3.458338e-02,RK4
+4.496247e+03,-8.754750e-01,+2.480727e-01,RK4
+4.496562e+03,-7.559750e-01,+5.064458e-01,RK4
+4.496876e+03,-5.624885e-01,+7.152491e-01,RK4
+4.497190e+03,-3.139531e-01,+8.540475e-01,RK4
+4.497504e+03,-3.469411e-02,+9.092574e-01,RK4
+4.497818e+03,+2.479568e-01,+8.754766e-01,RK4
+4.498132e+03,+5.063361e-01,+7.560124e-01,RK4
+4.498447e+03,+7.151564e-01,+5.625579e-01,RK4
+4.498761e+03,+8.539807e-01,+3.140478e-01,RK4
+4.499075e+03,+9.092232e-01,+3.480484e-02,RK4
+4.499389e+03,+8.754782e-01,-2.478409e-01,RK4
+4.499703e+03,+7.560497e-01,-5.062264e-01,RK4
+4.500017e+03,+5.626274e-01,-7.150636e-01,RK4
+4.500331e+03,+3.141426e-01,-8.539139e-01,RK4
+4.500646e+03,+3.491557e-02,-9.091889e-01,RK4
+4.500960e+03,-2.477250e-01,-8.754799e-01,RK4
+4.501274e+03,-5.061167e-01,-7.560871e-01,RK4
+4.501588e+03,-7.149707e-01,-5.626968e-01,RK4
+4.501902e+03,-8.538471e-01,-3.142373e-01,RK4
+4.502216e+03,-9.091546e-01,-3.502628e-02,RK4
+4.502531e+03,-8.754815e-01,+2.476091e-01,RK4
+4.502845e+03,-7.561244e-01,+5.060069e-01,RK4
+4.503159e+03,-5.627662e-01,+7.148779e-01,RK4
+4.503473e+03,-3.143320e-01,+8.537803e-01,RK4
+4.503787e+03,-3.513699e-02,+9.091203e-01,RK4
+4.504101e+03,+2.474932e-01,+8.754831e-01,RK4
+4.504416e+03,+5.058972e-01,+7.561617e-01,RK4
+4.504730e+03,+7.147851e-01,+5.628356e-01,RK4
+4.505044e+03,+8.537134e-01,+3.144266e-01,RK4
+4.505358e+03,+9.090860e-01,+3.524769e-02,RK4
+4.505672e+03,+8.754847e-01,-2.473773e-01,RK4
+4.505986e+03,+7.561991e-01,-5.057875e-01,RK4
+4.506301e+03,+5.629050e-01,-7.146923e-01,RK4
+4.506615e+03,+3.145213e-01,-8.536466e-01,RK4
+4.506929e+03,+3.535838e-02,-9.090517e-01,RK4
+4.507243e+03,-2.472614e-01,-8.754862e-01,RK4
+4.507557e+03,-5.056778e-01,-7.562363e-01,RK4
+4.507871e+03,-7.145995e-01,-5.629744e-01,RK4
+4.508185e+03,-8.535798e-01,-3.146160e-01,RK4
+4.508500e+03,-9.090174e-01,-3.546906e-02,RK4
+4.508814e+03,-8.754878e-01,+2.471456e-01,RK4
+4.509128e+03,-7.562736e-01,+5.055681e-01,RK4
+4.509442e+03,-5.630437e-01,+7.145066e-01,RK4
+4.509756e+03,-3.147106e-01,+8.535129e-01,RK4
+4.510070e+03,-3.557973e-02,+9.089831e-01,RK4
+4.510385e+03,+2.470297e-01,+8.754893e-01,RK4
+4.510699e+03,+5.054583e-01,+7.563109e-01,RK4
+4.511013e+03,+7.144138e-01,+5.631131e-01,RK4
+4.511327e+03,+8.534460e-01,+3.148053e-01,RK4
+4.511641e+03,+9.089487e-01,+3.569040e-02,RK4
+4.511955e+03,+8.754908e-01,-2.469138e-01,RK4
+4.512270e+03,+7.563481e-01,-5.053486e-01,RK4
+4.512584e+03,+5.631824e-01,-7.143210e-01,RK4
+4.512898e+03,+3.148999e-01,-8.533791e-01,RK4
+4.513212e+03,+3.580106e-02,-9.089143e-01,RK4
+4.513526e+03,-2.467980e-01,-8.754923e-01,RK4
+4.513840e+03,-5.052389e-01,-7.563854e-01,RK4
+4.514154e+03,-7.142281e-01,-5.632517e-01,RK4
+4.514469e+03,-8.533123e-01,-3.149945e-01,RK4
+4.514783e+03,-9.088800e-01,-3.591171e-02,RK4
+4.515097e+03,-8.754938e-01,+2.466821e-01,RK4
+4.515411e+03,-7.564226e-01,+5.051292e-01,RK4
+4.515725e+03,-5.633210e-01,+7.141352e-01,RK4
+4.516039e+03,-3.150891e-01,+8.532454e-01,RK4
+4.516354e+03,-3.602236e-02,+9.088456e-01,RK4
+4.516668e+03,+2.465663e-01,+8.754953e-01,RK4
+4.516982e+03,+5.050194e-01,+7.564598e-01,RK4
+4.517296e+03,+7.140424e-01,+5.633903e-01,RK4
+4.517610e+03,+8.531785e-01,+3.151837e-01,RK4
+4.517924e+03,+9.088112e-01,+3.613299e-02,RK4
+4.518239e+03,+8.754968e-01,-2.464504e-01,RK4
+4.518553e+03,+7.564970e-01,-5.049097e-01,RK4
+4.518867e+03,+5.634596e-01,-7.139495e-01,RK4
+4.519181e+03,+3.152783e-01,-8.531115e-01,RK4
+4.519495e+03,+3.624362e-02,-9.087768e-01,RK4
+4.519809e+03,-2.463346e-01,-8.754982e-01,RK4
+4.520124e+03,-5.048000e-01,-7.565342e-01,RK4
+4.520438e+03,-7.138567e-01,-5.635288e-01,RK4
+4.520752e+03,-8.530446e-01,-3.153728e-01,RK4
+4.521066e+03,-9.087423e-01,-3.635424e-02,RK4
+4.521380e+03,-8.754997e-01,+2.462187e-01,RK4
+4.521694e+03,-7.565713e-01,+5.046902e-01,RK4
+4.522008e+03,-5.635981e-01,+7.137638e-01,RK4
+4.522323e+03,-3.154674e-01,+8.529777e-01,RK4
+4.522637e+03,-3.646485e-02,+9.087079e-01,RK4
+4.522951e+03,+2.461029e-01,+8.755011e-01,RK4
+4.523265e+03,+5.045805e-01,+7.566085e-01,RK4
+4.523579e+03,+7.136709e-01,+5.636673e-01,RK4
+4.523893e+03,+8.529107e-01,+3.155620e-01,RK4
+4.524208e+03,+9.086734e-01,+3.657546e-02,RK4
+4.524522e+03,+8.755025e-01,-2.459870e-01,RK4
+4.524836e+03,+7.566456e-01,-5.044708e-01,RK4
+4.525150e+03,+5.637365e-01,-7.135780e-01,RK4
+4.525464e+03,+3.156565e-01,-8.528438e-01,RK4
+4.525778e+03,+3.668605e-02,-9.086390e-01,RK4
+4.526093e+03,-2.458712e-01,-8.755039e-01,RK4
+4.526407e+03,-5.043611e-01,-7.566827e-01,RK4
+4.526721e+03,-7.134851e-01,-5.638057e-01,RK4
+4.527035e+03,-8.527768e-01,-3.157510e-01,RK4
+4.527349e+03,-9.086045e-01,-3.679664e-02,RK4
+4.527663e+03,-8.755053e-01,+2.457554e-01,RK4
+4.527977e+03,-7.567198e-01,+5.042513e-01,RK4
+4.528292e+03,-5.638749e-01,+7.133922e-01,RK4
+4.528606e+03,-3.158455e-01,+8.527099e-01,RK4
+4.528920e+03,-3.690722e-02,+9.085700e-01,RK4
+4.529234e+03,+2.456396e-01,+8.755066e-01,RK4
+4.529548e+03,+5.041416e-01,+7.567569e-01,RK4
+4.529862e+03,+7.132993e-01,+5.639441e-01,RK4
+4.530177e+03,+8.526429e-01,+3.159400e-01,RK4
+4.530491e+03,+9.085355e-01,+3.701779e-02,RK4
+4.530805e+03,+8.755080e-01,-2.455237e-01,RK4
+4.531119e+03,+7.567940e-01,-5.040318e-01,RK4
+4.531433e+03,+5.640133e-01,-7.132064e-01,RK4
+4.531747e+03,+3.160345e-01,-8.525759e-01,RK4
+4.532062e+03,+3.712836e-02,-9.085010e-01,RK4
+4.532376e+03,-2.454079e-01,-8.755093e-01,RK4
+4.532690e+03,-5.039221e-01,-7.568311e-01,RK4
+4.533004e+03,-7.131135e-01,-5.640824e-01,RK4
+4.533318e+03,-8.525089e-01,-3.161290e-01,RK4
+4.533632e+03,-9.084665e-01,-3.723891e-02,RK4
+4.533947e+03,-8.755107e-01,+2.452921e-01,RK4
+4.534261e+03,-7.568681e-01,+5.038124e-01,RK4
+4.534575e+03,-5.641516e-01,+7.130206e-01,RK4
+4.534889e+03,-3.162235e-01,+8.524419e-01,RK4
+4.535203e+03,-3.734946e-02,+9.084319e-01,RK4
+4.535517e+03,+2.451763e-01,+8.755120e-01,RK4
+4.535831e+03,+5.037026e-01,+7.569051e-01,RK4
+4.536146e+03,+7.129276e-01,+5.642207e-01,RK4
