x,y
0.0211053,0.773823
0.221532,0.263534
0.196861,0.559515
-0.698853,0.256426
0.0628711,0.756648
0.0168671,0.352861
-0.921136,0.0448976
0.0127479,0.687895
0.302377,0.207159
-0.298411,0.225883
-0.0415773,0.781175
0.73062,0.0990755
0.162783,0.7421
0.201007,0.731282
-0.725188,0.143004
0.398466,0.119595
0.378737,0.15036
0.0471329,0.687076
0.250614,0.0842492
0.412199,0.045628
-0.0289614,0.427537
0.426512,0.383266
-0.361241,0.614311
-0.478959,0.221045
0.761619,0.0305809
0.183115,0.505633
-0.611916,0.215755
0.550895,0.140039
0.532797,0.33388
-0.984145,0.0737946
-0.0212375,0.17382
0.439107,0.3941
-0.723448,0.0597181
-0.0815575,0.56021
-0.384705,0.252969
-0.506336,0.357312
0.712943,0.212066
-0.473097,0.176493
-0.552929,0.29326
0.247093,0.28273
-0.199053,0.0896615
-0.260046,0.192984
-0.36624,0.462721
0.317917,0.182023
0.194909,0.344513
-0.779322,0.0569243
-0.818643,0.146281
-0.0257701,0.67917
0.552175,0.022553
0.0967276,0.0926277
-0.339639,0.561344
0.627644,0.231836
-0.911672,0.0146274
-0.142593,0.139945
0.573716,0.015358
0.231103,0.190733
0.148191,0.170587
0.148026,0.046167
-0.217388,0.167439
0.0640967,0.476296
-0.328074,0.350564
0.0242507,0.703913
0.163551,0.402476
0.372891,0.0629457
-0.538813,0.235012
-0.376319,0.052734
-0.0731184,0.155695
-0.489132,0.423069
-0.536566,0.400957
-0.0943492,0.720461
0.0582961,0.594651
-0.104673,0.745563
0.302536,0.378176
-0.0543023,0.172446
-1.42117,0.0046616
0.742623,0.0161249
-0.725032,0.262132
-0.0517076,0.613981
0.0734335,0.452148
-0.0279307,0.496775
-0.499064,0.233387
0.0906164,0.488251
-0.351663,0.552687
0.264016,0.691271
0.341005,0.515725
-0.229006,0.449204
0.229299,0.160903
-1.06385,0.0025221
-0.0874942,0.134522
0.915209,0.0267994
-0.268147,0.589863
0.367512,0.279366
0.351962,0.358815
0.585007,0.144242
-0.231229,0.0327966
-0.154254,0.733313
0.689316,0.144845
-0.168526,0.16535
-0.322744,0.405119
0.704086,0.183853
-0.0427553,0.152713
0.656454,0.231429
0.166811,0.0530856
-0.043498,0.723691
0.0466762,0.0719183
0.792972,0.148569
0.946634,0.107662
1.02729,0.0349747
0.0804558,0.291991
0.244768,0.0702458
-0.503201,0.259316
-0.0995072,0.205819
0.461087,0.326357
-0.301081,0.507841
0.118299,0.711709
0.0453029,0.381428
0.0676606,0.628454
0.555977,0.0515388
0.136384,0.571186
1.05108,0.0287114
-0.303145,0.495972
-0.278556,0.393929
1.06668,0.0206436
-0.266697,0.610199
0.0839066,0.563011
0.339002,0.63209
-0.543899,0.441375
-0.295435,0.393163
-0.54153,0.219036
-0.843058,0.0715091
-0.488628,0.213215
-0.211953,0.107532
-0.60643,0.377801
-0.695074,0.280839
0.587205,0.0134758
0.287984,0.467425
0.0587523,0.106014
-0.237965,0.195918
-0.244232,0.157282
-0.344509,0.176793
-0.379392,0.554483
0.663993,0.176677
0.771123,0.0583272
0.285542,0.307597
-0.442731,0.1169
-0.279035,0.177238
-0.181842,0.58922
-0.217082,0.261469
0.643746,0.135224
-0.214419,0.0244999
0.414365,0.527278
1.04559,0.0655648
-0.203652,0.484674
-0.421302,0.0326464
-0.492337,0.456919
0.248436,0.2892
0.200072,0.394409
-1.05703,0.00463157
-0.248672,0.292717
-0.455215,0.506265
0.106289,0.764869
0.20124,0.150224
-0.555463,0.343969
0.121005,0.231973
0.499902,0.361332
0.166628,0.508149
-0.637953,0.178793
-0.339002,0.482283
-0.498245,0.195187
0.0453758,0.767009
1.04821,0.0405852
0.0895547,0.0944716
-0.368228,0.545394
0.179164,0.272412
0.341448,0.573019
-0.4856,0.275449
0.157774,0.400323
0.0232807,0.421452
-0.268687,0.600876
0.0952942,0.411005
0.355299,0.559612
-0.567422,0.39235
0.484084,0.126285
0.045753,0.6162
-0.16975,0.217567
-0.287407,0.457861
0.718167,0.122612
-0.919948,0.00742692
0.413137,0.242083
-0.00856905,0.0409876
-0.549376,0.371634
-0.0853301,0.530408
0.944223,0.0164999
-0.700857,0.0860253
0.422565,0.0188837
0.154378,0.068398
-0.186623,0.466208
0.39213,0.123483
0.312279,0.423573
-0.53127,0.0179881
0.727888,0.229261
-0.0131037,0.487898
-0.793691,0.142968
0.326969,0.552773
-0.68085,0.0353152
0.051902,0.264497
-0.678925,0.210185
-0.198994,0.4428
-0.0757417,0.438463
-0.519042,0.335954
-0.123677,0.0982763
0.00406721,0.466744
0.511367,0.414048
-0.8499,0.0745183
-0.112124,0.451004
0.1939,0.260231
0.404981,0.570017
0.579354,0.286737
-0.440963,0.279238
0.164419,0.467934
-0.010795,0.187385
0.237937,0.151654
0.229722,0.263686
0.621791,0.104175
-1.01159,0.0795588
-0.685098,0.146322
-0.45472,0.199528
-0.304452,0.035641
0.20061,0.468708
0.192613,0.038311
0.432507,0.0149432
0.415326,0.107457
0.096988,0.751775
-0.506874,0.142159
-0.344387,0.2575
-0.475562,0.106663
-0.389319,0.365165
1.55823,0.00131825
0.0622146,0.140652
-0.049194,0.671559
-0.149354,0.423771
0.14359,0.683065
0.15661,0.608397
-0.17886,0.637127
-0.796232,0.138664
0.170997,0.342222
0.793504,0.172801
0.540831,0.390682
-0.785773,0.117276
0.291663,0.0826804
-0.0161616,0.295648
0.214276,0.0334691
0.22259,0.111597
-0.0672716,0.634825
0.620744,0.35149
0.571713,0.0227377
0.330959,0.051567
-0.374693,0.0668909
-0.239766,0.0196145
0.109882,0.4748
-0.178865,0.159117
0.198716,0.467068
0.838417,0.125675
-0.449929,0.464747
0.610374,0.336711
-0.653818,0.180778
0.353409,0.129452
0.378762,0.444211
1.73929,0.00077458
0.248359,0.219382
0.0806006,0.0125977
-0.307812,0.106471
0.580248,0.152852
-0.095461,0.105881
-0.437698,0.256281
-0.636361,0.163425
0.280462,0.51734
0.540144,0.239735
0.145309,0.279187
-0.457051,0.448354
1.10321,0.0648771
0.533258,0.0660382
0.125438,0.40272
-0.236105,0.710412
1.01337,0.0792757
0.726696,0.232532
0.27478,0.433926
-0.488471,0.292178
0.559574,0.144824
-0.272524,0.531459
0.817088,0.048615
0.526842,0.0734411
0.659986,0.184564
0.429115,0.326348
0.649517,0.290258
-0.0301818,0.750872
0.382031,0.217987
0.423462,0.237368
-0.319753,0.0916511
-0.0579959,0.110939
-0.621705,0.303259
0.281694,0.507996
-0.111031,0.778339
-0.594621,0.194159
0.16092,0.736823
-0.611884,0.133854
-0.110184,0.775448
-0.249427,0.165027
0.315795,0.177697
-0.120043,0.696692
-0.627914,0.228288
-0.431354,0.333525
-0.101437,0.50533
0.0172523,0.642495
0.10766,0.239758
-0.460424,0.247034
0.222773,0.655515
-0.35336,0.465623
0.386759,0.337556
-0.17714,0.253064
-0.00225937,0.122959
0.363366,0.531652
-0.00517563,0.749255
0.478438,0.00561289
-0.0977187,0.312116
-0.641328,0.114446
0.264988,0.386077
0.268136,0.305326
-0.345745,0.173346
0.446095,0.362964
0.703786,0.152909
-0.239944,0.0598862
0.369152,0.490934
-0.463916,0.475606
0.186567,0.524649
0.214358,0.422647
-0.00294398,0.632088
1.03051,0.0269644
-0.5325,0.256806
0.348157,0.146393
0.71157,0.184679
0.2546,0.689809
-0.236993,0.633274
1.23175,0.034733
-0.0585673,0.409947
0.543267,0.254568
-0.252553,0.102945
-1.24656,0.015289
0.37122,0.565156
-0.263867,0.436765
-0.0709926,0.760774
-0.177963,0.718569
0.418317,0.342723
0.0267452,0.0721079
0.40359,0.0667771
0.203362,0.0840571
-0.702579,0.222008
0.110941,0.344132
-0.119598,0.167253
0.0742895,0.378185
0.492328,0.155481
1.03774,0.0755105
-0.537894,0.318307
-0.239636,0.396767
0.15241,0.21228
-0.115688,0.226458
0.384245,0.281574
-0.430045,0.0849323
0.171824,0.202903
0.514792,0.142658
-0.684249,0.30719
-0.594371,0.135391
0.49783,0.460112
0.0210297,0.358589
-0.248973,0.327957
-0.454258,0.168057
-0.676217,0.250955
0.843813,0.0560733
0.213718,0.146699
-0.232499,0.39666
-0.306712,0.264368
0.202767,0.342347
0.549298,0.0719806
-0.115586,0.532847
-1.37937,0.012432
0.489889,0.339729
-0.954274,0.0633787
-0.781813,0.0520755
-0.0602005,0.649729
-0.848671,0.0315678
-0.45028,0.333051
-0.38925,0.177723
-0.251114,0.393951
-0.454951,0.058033
-0.319123,0.583833
-0.458105,0.0440945
0.266088,0.680061
-0.0744472,0.151887
-0.792381,0.198891
0.286178,0.0386505
0.179403,0.657549
-0.789668,0.0756428
-0.406329,0.391169
-0.29551,0.036297
-0.410491,0.0402909
-0.318276,0.577288
0.163849,0.170804
-0.0241317,0.0401222
-0.253322,0.145247
-1.12452,0.0613691
-0.135035,0.394662
0.211938,0.344671
0.875816,0.0513293
-0.0158554,0.60251
0.573106,0.152842
-0.18071,0.528051
-1.27792,0.0224895
-0.0190167,0.229018
-0.464004,0.418685
-1.01486,0.010023
-1.51621,0.00665644
-0.476126,0.433461
0.652852,0.180701
-0.253043,0.10317
0.177414,0.563706
0.00907022,0.298674
-0.516912,0.302551
0.0312642,0.243278
0.00557848,0.304536
0.337275,0.273827
-0.0445395,0.00899176
-0.239489,0.296654
-0.458326,0.325433
-0.615777,0.317625
0.306845,0.30582
-0.845344,0.123842
-0.706262,0.0215689
-0.195769,0.273817
-0.348758,0.101866
0.434482,0.529212
0.467945,0.00112674
0.615085,0.260718
-0.291193,0.362501
0.511399,0.246387
1.01734,0.00856199
0.610313,0.254628
0.0164798,0.42011
-1.14306,0.0569675
-0.0290301,0.114345
-0.463383,0.30179
-0.460896,0.196251
-0.595613,0.162336
0.339596,0.461604
-0.42315,0.522272
-0.165285,0.651323
0.165336,0.708802
-0.234366,0.243767
0.261981,0.0770703
0.468215,0.398461
-0.0111023,0.462233
-0.214549,0.461774
-0.236772,0.528001
-0.132518,0.0605902
-0.0328419,0.251442
0.173822,0.307426
0.285616,0.0155841
-0.536572,0.0948283
-0.155804,0.463339
-0.569965,0.366177
-0.554467,0.216546
-0.573643,0.201332
-0.908285,0.0585866
0.0985303,0.191284
0.488929,0.0748288
-0.775538,0.207046
0.546611,0.0202078
-0.725404,0.0482703
-0.118003,0.475776
0.653398,0.188274
0.0092983,0.215263
0.319314,0.398028
-0.781573,0.225939
0.71688,0.260564
-0.248084,0.395446
0.972382,0.0136713
0.0748056,0.240338
-0.0768972,0.211882
-0.545214,0.187249
-0.101327,0.618399
0.605336,0.139939
-0.550189,0.292106
-1.02471,0.0845173
0.698609,0.0437187
0.313932,0.2595
-0.435704,0.141835
0.129409,0.512588
-0.400981,0.0601221
0.0819021,0.189982
0.247204,0.277088
0.0370367,0.517892
-0.0384328,0.65519
-0.33336,0.604249
0.249854,0.231453
-0.51911,0.27443
0.205888,0.302654
0.422382,0.000514541
-0.0148387,0.164485
-0.455224,0.513178
-0.745238,0.259422
0.416023,0.229895
-0.304647,0.0276936
-0.213216,0.400773
0.0374466,0.643722
-0.188261,0.448775
0.47738,0.164004
0.511593,0.152313
-0.778855,0.0420012
-0.327037,0.251129
0.0211566,0.231402
0.530182,0.255389
0.689492,0.120526
0.530082,0.442304
0.138026,0.59229
-0.255273,0.255011
-0.759314,0.151998
0.947977,0.011048
-0.6164,0.23685
-0.336176,0.538199
0.166942,0.181834
-0.15144,0.232084
0.2106,0.60148
-0.0284579,0.69225
-1.54264,0.0012892
-0.607202,0.167775
0.828536,0.0116329
1.0617,0.014077
0.0824939,0.38691
-0.330888,0.169298
-0.71901,0.200764
0.0472355,0.692943
-0.363753,0.427073
-0.0502789,0.56566
-0.360712,0.107463
0.287268,0.661917
0.14872,0.715177
-0.159861,0.232604
-0.2162,0.101396
0.46359,0.330232
0.434375,0.460394
-0.1843,0.728795
-0.584739,0.154634
-0.106112,0.00351758
-0.197661,0.358088
0.983486,0.0927496
-0.327977,0.216434
0.272505,0.439343
-0.508962,0.15319
-0.0729436,0.205134
-0.645626,0.321546
-0.18321,0.60446
-0.268565,0.662838
-0.530525,0.169002
-0.0514923,0.518951
0.720482,0.130221
0.0840866,0.493895
0.31414,0.411065
0.31673,0.0319093
1.15896,0.033239
-0.376549,0.139539
0.0794527,0.644617
-0.578586,0.35491
0.245829,0.13825
-0.333908,0.164236
0.167504,0.60866
-1.12923,0.0561049
0.692387,0.221233
0.52086,0.0450396
-0.632955,0.150803
0.462234,0.369119
-0.142467,0.399612
1.10328,0.0490165
0.403148,0.386088
0.214658,0.397252
-0.109894,0.425688
0.289794,0.156506
-0.143479,0.637815
-0.466619,0.452881
0.303656,0.0787431
0.451008,0.107034
-0.225348,0.572067
0.1916,0.482836
0.17188,0.0771195
0.422493,0.348475
0.272727,0.53717
-0.199926,0.639206
0.0768032,0.212522
-0.450399,0.381625
0.213007,0.442889
0.610279,0.225479
-0.188596,0.243366
-0.0415163,0.487716
0.524631,0.323008
0.647148,0.0229885
-0.624428,0.24809
-0.056352,0.244347
-0.148216,0.318258
-0.603517,0.230261
-1.14194,0.0587084
0.247163,0.429905
-0.82495,0.0629648
-0.353663,0.269651
0.114106,0.123091
-0.233372,0.45352
0.215387,0.458292
-0.0815972,0.548227
-0.0509272,0.655365
-0.0126565,0.362933
-0.483292,0.228745
0.316405,0.519136
0.436701,0.378924
-0.794749,0.0192181
0.423075,0.327666
0.473538,0.129794
0.0496377,0.450385
0.067094,0.710615
-0.186852,0.0802393
0.165974,0.324265
0.931159,0.0734225
-0.225354,0.214621
-0.0569683,0.344844
-0.935566,0.084028
-0.456463,0.503872
0.250301,0.669672
1.10889,0.0202215
-0.671322,0.13057
0.669844,0.254259
0.375276,0.504347
0.323849,0.470615
0.339366,0.453549
0.0447888,0.13634
0.714402,0.283574
-0.887618,0.149426
0.194916,0.338384
0.188445,0.655185
-0.387154,0.556681
0.599993,0.233307
-0.444149,0.312491
-0.197459,0.462241
0.517157,0.12738
0.524078,0.34695
0.383697,0.0638303
0.311595,0.372523
-0.736542,0.0890177
0.391133,0.207277
-0.939076,0.0506829
-0.0797223,0.0149549
0.014321,0.694586
0.0376342,0.472712
-1.07513,0.0572083
0.80424,0.0619179
0.243518,0.0655003
-0.117958,0.0838463
-0.220538,0.680939
-0.0675869,0.0654437
-0.261429,0.41092
0.558182,0.319488
0.211482,0.626836
-0.341928,0.262821
-0.221641,0.626958
0.07621,0.732809
-0.45714,0.274726
-0.412888,0.244375
0.170415,0.088637
0.927182,0.12715
0.205746,0.657756
0.394257,0.347223
-0.345483,0.224653
-0.0225019,0.559541
-0.272892,0.0149838
0.252149,0.0741121
0.0689851,0.765995
0.142832,0.372633
0.00464085,0.545634
-0.0304766,0.727061
-0.369419,0.459779
-0.227225,0.297458
0.136954,0.0733581
0.00611949,0.0251091
-0.915608,0.0513944
-0.23879,0.499731
0.209185,0.641744
0.467706,0.266033
0.0577855,0.330713
-0.886543,0.0795662
-0.550892,0.271528
-0.371842,0.113096
0.808731,0.184631
-0.587833,0.00837968
-0.297387,0.128733
0.98667,0.112306
-0.232621,0.210917
-0.38352,0.471901
0.03869,0.695658
-0.0327727,0.403471
-1.12841,0.0557239
0.73023,0.201585
-0.134718,0.263082
0.554936,0.00924625
0.0786024,0.408636
-0.563467,0.198409
0.0720986,0.210814
-0.539546,0.0467469
0.661858,0.270146
0.300938,0.510001
-0.664943,0.0240107
0.0335099,0.351587
0.37659,0.523366
-0.36765,0.369494
0.495602,0.486173
-0.00368116,0.0581474
-0.555592,0.184213
0.670098,0.22986
0.127594,0.640534
-1.13184,0.0150289
-0.296491,0.454913
0.0646312,0.537943
-0.0304165,0.303608
0.491418,0.444415
0.255383,0.649285
0.897543,0.138338
0.0196818,0.435066
-0.540214,0.210204
-0.661018,0.0574901
0.119611,0.643314
-0.299897,0.120928
-0.156687,0.56496
0.315673,0.28225
-0.200208,0.356424
-0.0520422,0.0922618
0.216298,0.424335
0.397392,0.239777
-0.366431,0.35194
-0.356812,0.452379
-0.413322,0.408455
-0.268662,0.577722
0.441952,0.474518
-0.280803,0.317449
0.354271,0.505316
0.416306,0.324594
0.161104,0.738806
0.445623,0.163644
-0.362262,0.424493
0.129829,0.566772
0.194965,0.143943
-0.30324,0.034739
-0.0580944,0.285023
0.203506,0.296442
0.135919,0.240481
0.132416,0.703845
-0.0846417,0.570156
0.415858,0.074533
0.594439,0.0803334
-0.524402,0.171386
-0.608609,0.218569
0.234702,0.237799
0.000957709,0.695082
0.361713,0.153103
1.02411,0.0739414
0.000656906,0.350208
-0.679028,0.293652
-0.332486,0.0300647
0.981425,0.048636
-0.794656,0.0775568
-0.00707778,0.451937
-0.0879442,0.201646
-1.1017,0.0331005
0.39471,0.350052
1.16913,0.0473874
0.235444,0.188711
-0.676712,0.256757
-0.242596,0.510189
-0.12582,0.621209
0.103081,0.413843
-1.3345,0.0226421
-0.69494,0.11393
0.471551,0.366555
0.211602,0.317345
0.556164,0.0464387
-0.264506,0.0268744
0.00830155,0.384406
0.0978655,0.362307
-0.145918,0.706806
0.18258,0.089908
-0.0638965,0.380008
-0.67819,0.277311
-0.669181,0.084526
-0.578235,0.0296601
0.648623,0.333654
0.534127,0.33709
0.74047,0.168274
0.522478,0.30613
0.143958,0.601574
-0.0538874,0.279334
0.124115,0.595569
0.0100917,0.00484228
-0.065444,0.0843467
0.764996,0.160648
0.637361,0.274987
-0.460342,0.45924
0.373407,0.509264
-0.963131,0.0128154
-0.2073,0.347085
0.158311,0.568718
-0.505302,0.103868
-0.121903,0.0700897
-0.534036,0.0593938
-0.186348,0.110053
0.487725,0.0750366
-0.377958,0.391986
-0.977201,0.0334098
-0.194118,0.237778
0.708422,0.0880977
-0.224521,0.479552
0.596568,0.277236
-0.356688,0.26891
0.469163,0.351142
0.111867,0.101974
0.669348,0.260192
-0.288487,0.388004
0.284237,0.649335
-0.395999,0.229248
-0.16943,0.325822
0.148703,0.444106
-0.00234414,0.0375856
0.050092,0.737714
0.0705419,0.612542
-1.20952,0.0275254
0.243416,0.538157
-0.0274433,0.501006
0.143062,0.0298943
-0.995391,0.028601
0.710643,0.00809261
0.246211,0.557772
-0.549267,0.428362
0.414191,0.153871
0.693427,0.206556
-0.526509,0.210286
-0.466649,0.254945
-0.316298,0.0313919
-0.199756,0.484078
-0.100846,0.506142
-0.322417,0.424572
-0.269705,0.317601
-0.0312283,0.740043
0.183239,0.264805
0.584712,0.133648
0.242617,0.564581
0.898023,0.0955821
-0.413361,0.0661992
-0.327931,0.241416
-0.0201304,0.168445
-1.00179,0.0675929
0.0587887,0.768967
0.407354,0.52653
0.152776,0.483248
0.885788,0.164748
0.733935,0.216365
-0.45232,0.151718
0.554433,0.310373
0.804589,0.0024446
-1.26971,0.00535182
-1.11541,0.00969205
0.952363,0.0349395
0.299806,0.0489234
-0.313835,0.329857
0.418286,0.092848
-0.344299,0.300234
0.701385,0.293988
0.551465,0.0240901
-1.0236,0.0238306
0.40764,0.159356
0.650603,0.00192274
-0.141679,0.678867
0.312871,0.298687
-0.372307,0.370503
0.214408,0.191393
0.0580165,0.141674
-0.0566661,0.233156
0.623211,0.16995
0.401088,0.559338
-0.0680539,0.274302
-0.236885,0.12281
0.10001,0.225048
0.298392,0.135226
0.10996,0.407207
0.762083,0.103985
0.315929,0.647501
-0.246739,0.545963
-1.23117,0.0265417
-0.361126,0.527928
0.615967,0.134769
0.219529,0.508098
-0.0528201,0.682228
-0.203353,0.220306
0.552102,0.239621
-1.07316,0.0372197
0.234533,0.384741
-0.228261,0.319503
0.847192,0.149524
0.118169,0.237932
0.296483,0.100616
-0.117101,0.407128
-0.117752,0.577398
0.0349509,0.661654
-0.392284,0.0109351
-0.220677,0.284653
-0.455989,0.105583
0.214144,0.268011
0.311527,0.229058
-0.622151,0.101878
0.0877711,0.410447
0.32485,0.630945
0.701842,0.29015
-0.7637,0.091897
-0.305183,0.283499
-0.875289,0.0923228
-0.0558672,0.596247
-0.120798,0.41286
0.556612,0.113207
0.670207,0.053254
-0.74451,0.183644
-0.613374,0.109549
-0.187985,0.570808
-0.0379109,0.609542
-0.039866,0.26458
-0.39799,0.329702
-0.712704,0.246507
-0.0227723,0.110128
0.0219255,0.393692
-0.168674,0.634329
0.414494,0.540106
-0.112642,0.249703
0.764983,0.0343056
0.50386,0.0453405
-0.0537632,0.70484
0.267185,0.311832
0.233488,0.0333338
0.556938,0.234493
-0.617023,0.220695
0.301182,0.408423
0.0292229,0.599178
0.00929657,0.24746
0.480073,0.392553
-0.635482,0.2874
0.396001,0.406714
0.47066,0.504869
0.216746,0.334409
-1.10488,0.0551746
0.15449,0.429907
-0.244533,0.498829
-0.0111213,0.50991
0.364967,0.172712
0.2902,0.423396
-0.622309,0.34327
0.243893,0.337794
0.0607216,0.0822622
-0.171383,0.253021
0.469339,0.0123739
0.113118,0.0102929
0.0421333,0.720619
-0.633384,0.336676
0.164857,0.58065
0.854352,0.000302792
-0.886047,0.0259869
0.954564,0.0374145
-0.582526,0.399738
-0.679079,0.313008
0.457366,0.25464
-0.0594535,0.31758
0.238439,0.358574
-0.0283568,0.0184872
-0.0109491,0.151222
0.0471342,0.385354
-0.282317,0.297916
-1.24508,0.0215656
-0.51041,0.473847
0.531409,0.0383861
0.621175,0.183677
-0.0408643,0.739765
-0.641103,0.154444
0.0274464,0.278222
-0.0209044,0.263739
-1.03194,0.0650704
0.0613925,0.433581
-0.128308,0.643015
0.674894,0.296286
-0.97834,0.0382333
0.172232,0.325663
-0.664008,0.136949
-0.267364,0.329332
-0.247744,0.236988
-0.430131,0.00401517
0.40887,0.53554
-0.186745,0.526563
0.0561438,0.669513
-0.0893766,0.664805
-0.571729,0.388472
-1.50643,0.00448539
0.0963191,0.154937
0.285738,0.415056
0.307732,0.150113
0.539732,0.140229
0.0854868,0.562461
-0.585774,0.185294
-0.102207,0.118034
0.44292,0.0850475
-0.0919371,0.11345
-0.837171,0.112766
0.0184606,0.795041
0.386426,0.198096
-0.546602,0.114979
-0.514161,0.241064
-0.157006,0.333466
-0.247761,0.546473
-0.456812,0.486511
-0.0908424,0.537586
-0.277936,0.0798432
-0.381269,0.285418
-0.118188,0.408477
-0.92314,0.0414929
-0.3036,0.443709
-0.34168,0.288372
0.388637,0.217568
-0.246026,0.204274
-0.147291,0.64347
0.538688,0.0189058
-0.0372614,0.56102
-0.546603,0.381065
0.0326461,0.197652
0.76082,0.235789
-0.383346,0.466388
-0.355836,0.489998
-0.527975,0.297391
0.120296,0.283134
0.823633,0.173988
0.17125,0.212005
0.500086,0.00817087
-0.0766425,0.211477
-0.142964,0.494877
-0.175732,0.200241
-0.435914,0.440078
-0.547846,0.410113
-0.328264,0.260465
-1.13625,0.00587905
1.10993,0.0111715
0.172522,0.678348
0.121163,0.723668
-0.2799,0.645706
-0.261618,0.637874
-0.512972,0.337328
-0.770073,0.064536
-0.803427,0.0804035
-0.0415934,0.524233
0.606177,0.295835
-0.183952,0.745585
-0.0893564,0.41859
-0.824145,0.113718
-0.747963,0.175865
0.365663,0.587721
0.556518,0.0797499
-0.145383,0.0846645
-0.723492,0.09637
0.967961,0.0517251
-0.0993166,0.327034
0.114062,0.435425
0.477285,0.163073
0.75432,0.221989
-0.39189,0.51116
-0.100065,0.276009
-0.112802,0.370928
-0.0253285,0.0810415
0.0517587,0.698653
0.431416,0.0901098
-0.410245,0.34202
0.0165455,0.308688
-0.358055,0.227608
0.535348,0.227979
-0.628627,0.223352
0.117757,0.631631
0.263334,0.0857884
0.0129458,0.338636
-0.10433,0.299183
-0.484839,0.34372
-0.0697124,0.114874
0.236492,0.48339
0.0238738,0.0123658
0.329296,0.400004
-1.28148,0.0263865
-1.14647,0.0287585
0.51414,0.220544
0.628485,0.360583
0.144774,0.360107
-0.331062,0.508482
-0.577987,0.0344025
-0.0307795,0.0455545
-0.123821,0.730722
-1.2176,0.0157008
0.383195,0.158604
0.366525,0.137131
-0.36358,0.0364638
-0.253632,0.363103
-0.196918,0.4832
0.457948,0.382486
0.57525,0.137617
0.496059,0.272109
0.76965,0.139517
-1.03721,0.0377186
0.314243,0.0555636
-0.594541,0.299246
0.0176414,0.528272
-0.0576526,0.247713
0.350748,0.153156
-0.0182538,0.707284
0.248354,0.443891
0.330632,0.473312
0.492084,0.0479439
-0.0406574,0.0336691
-0.535143,0.253983
-0.0756529,0.181132
0.504072,0.114564
0.498333,0.299786
0.200065,0.697666
0.101478,0.695114
-0.0306125,0.082391
-0.445471,0.467399
-0.826324,0.0105364
0.179737,0.179625
0.917185,0.109226
0.0546618,0.184404
0.624601,0.245681
0.827824,0.172049
0.574673,0.314918
0.361086,0.117824
-0.912142,0.00721322
-0.404957,0.208477
-1.39555,0.00113261
0.360366,0.219711
-0.232569,0.40718
0.737873,0.164537
0.417204,0.499865
-0.533754,0.431587
-0.343983,0.00495511
-0.709784,0.0726087
-0.170995,0.51126
-0.547439,0.324951
0.205183,0.520122
0.157576,0.0399747
-0.315458,0.469779
-0.328044,0.291646
0.410451,0.320327
0.166827,0.471105
0.347433,0.325208
0.779456,0.0710671
-1.34189,0.00561773
0.0318437,0.675473
-0.386387,9.49517e-06
0.182352,0.216999
0.187737,0.210677
-0.0550834,0.198755
-0.265268,0.487136
0.809007,0.115656
0.0335633,0.28042
0.574077,0.126291
0.222835,0.241794
0.262885,0.558102
-0.283488,0.0503909
0.24197,0.138391
-0.766697,0.202918
-0.108583,0.0556028
0.66109,0.063961
-0.0267928,0.124006
0.583221,0.259007
0.330575,0.229165
0.175436,0.703722
-0.490628,0.0332848
0.858324,0.0044164
0.43995,0.379081
0.651937,0.0433485
0.0169525,0.417268
-0.596377,0.133105
0.180807,0.0239111
0.15873,0.353664
-0.203198,0.485317
0.0461479,0.254379
-0.89021,0.0274414
-0.128434,0.0628947
0.340153,0.567767
0.316171,0.407779
-0.353772,0.54788
0.0508464,0.200162
-0.52021,0.128378
-0.475145,0.116101
0.364563,0.0723224
-0.559698,0.00594476
-0.711047,0.233668
0.270239,0.161981
0.261841,0.523903
-0.868606,0.0298741
-0.0718824,0.656373
0.485816,0.12813
0.0594314,0.0878621
-1.3982,0.00968696
0.579163,0.0948416
0.410274,0.367482
0.211585,0.7169
-0.729453,0.145608
0.021639,0.673515
0.64449,0.0923545
0.43728,0.334994
0.356344,0.0433325
-0.0347028,0.710209
0.21027,0.309284
-1.44564,0.00547912
-0.0442557,0.237792
-0.903011,0.0280528
-1.28753,0.00807048
0.362105,0.0975901
0.0547501,0.208388
-0.569861,0.357157
-0.102191,0.624847
-0.457113,0.378532
-0.472628,0.410713
-0.493203,0.336753
-0.563185,0.277551
0.573007,0.201487
0.996422,0.0257232
0.290577,0.411293
0.284982,0.503562
0.618644,0.265094
0.350551,0.162182
-0.0435048,0.0132394
0.688322,0.225393
-0.439772,0.0639009
-0.527996,0.0747378
0.224893,0.652599
-0.588468,0.294871
0.29876,0.183555
0.979924,0.0217481
0.32533,0.340784
-0.522573,0.450244
0.53601,0.429137
-0.128848,0.290847
0.776417,0.123229
0.127933,0.474371
-0.0548855,0.549801
0.735412,0.0140615
0.877803,0.0642361
0.363242,0.272878
-0.0756331,0.485273
0.0117836,0.670957
0.561445,0.166412
-0.626475,0.108596
0.707236,0.168698
0.0267161,0.253858
-0.606772,0.304653
1.03598,0.0814245
-0.0582718,0.735359
-0.498753,0.417445
0.377485,0.21438
-0.0511602,0.451151
-0.687538,0.155798
-0.64364,0.254588
-0.956021,0.054129
-0.0692126,0.476519
-0.0355936,0.585615
0.680282,0.179331
0.468815,0.115743
0.245387,0.514643
1.15952,0.0171972
0.271802,0.357374
-0.205485,0.522274
0.520374,0.306189
-0.0932694,0.404216
-0.215993,0.693734
0.100099,0.325094
0.138158,0.765153
0.391667,0.214348
-0.169539,0.128218
